No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,Kualitas_Udara
34210,2017,Januari,24,9,28.0,31.0,12.0,42.0,0.9,30.0,-6.8,1034.75,-13.9,0.0,North-East,1.7,Aotizhongxin,Sangat Buruk
34211,2017,Januari,24,10,29.0,36.0,19.0,38.0,0.1,40.0,-4.5,1035.0,-13.6,0.0,North-East,1.3,Aotizhongxin,Sangat Buruk
34212,2017,Januari,24,11,44.0,57.0,17.0,52.0,1.4,33.0,-2.68,1035.0,-14.7,0.0,North-East,1.2,Aotizhongxin,Sangat Buruk
34213,2017,Januari,24,12,53.0,62.0,20.0,62.0,1.5,63.0,-0.933333333333333,1034.33333333333,-15.8,0.0,North-East,1.5,Aotizhongxin,Sangat Buruk
34214,2017,Januari,24,13,68.0,73.0,23.0,68.0,1.6,41.0,0.25,1033.5,-15.2,0.0,North-East,1.6,Aotizhongxin,Sangat Buruk
34215,2017,Januari,24,14,71.0,74.0,24.0,74.0,1.0,44.0,1.64,1032.2,-15.1,0.0,South-East,0.9,Aotizhongxin,Sangat Buruk
34216,2017,Januari,24,15,86.0,93.0,27.0,84.0,1.6,49.0,1.9,1032.0,-14.9,0.0,South-East,2.2,Aotizhongxin,Sangat Buruk
34217,2017,Januari,24,16,109.0,123.0,35.0,113.0,2.3,36.0,1.875,1031.5,-14.4,0.0,South-West,2.0,Aotizhongxin,Sangat Buruk
34218,2017,Januari,24,17,120.0,120.0,39.0,116.0,2.3,49.0,2.0,1031.0,-14.1,0.0,South-West,1.3,Aotizhongxin,Sangat Buruk
34219,2017,Januari,24,18,122.0,126.0,36.0,125.0,2.4,26.0,0.875,1031.0,-13.4,0.0,South-West,1.0,Aotizhongxin,Sangat Buruk
34220,2017,Januari,24,19,130.0,133.0,38.0,124.0,2.6,27.0,-0.15,1031.75,-13.1,0.0,South-West,0.9,Aotizhongxin,Sangat Buruk
34221,2017,Januari,24,20,134.0,137.0,38.0,121.0,2.6,49.0,-1.075,1032.0,-13.1,0.0,South-West,1.0,Aotizhongxin,Sangat Buruk
34222,2017,Januari,24,21,128.0,128.0,38.0,112.0,2.5,49.0,-1.35,1032.0,-13.1,0.0,South-West,1.0,Aotizhongxin,Sangat Buruk
34223,2017,Januari,24,22,120.0,120.0,40.0,95.0,2.4,49.0,-0.9,1032.0,-12.8,0.0,South-West,0.7,Aotizhongxin,Sangat Buruk
34224,2017,Januari,24,23,128.0,128.0,45.0,100.0,2.4,49.0,-1.65,1032.0,-12.5,0.0,South-East,0.9,Aotizhongxin,Sangat Buruk
34225,2017,Januari,25,0,134.0,134.0,46.0,106.0,2.5,29.0,-2.125,1031.5,-12.2,0.0,North-East,0.8,Aotizhongxin,Sangat Buruk
34226,2017,Januari,25,1,152.0,159.0,45.0,123.0,3.7,26.0,-3.35,1031.25,-11.8,0.0,North-East,1.0,Aotizhongxin,Sangat Buruk
34227,2017,Januari,25,2,169.0,180.0,26.0,122.0,4.4,28.0,-4.65,1031.0,-11.7,0.0,North-East,1.6,Aotizhongxin,Sangat Buruk
34228,2017,Januari,25,3,202.0,202.0,36.0,121.0,5.2,33.0,-5.325,1031.0,-11.3,0.0,North-East,0.8,Aotizhongxin,Sangat Buruk
34230,2017,Januari,25,5,208.0,208.0,40.0,108.0,0.5,35.0,-7.225,1030.0,-11.1,0.0,North-East,1.2,Aotizhongxin,Sangat Buruk
34231,2017,Januari,25,6,191.0,191.0,35.0,107.0,4.5,31.0,-6.975,1030.0,-10.7,0.0,North-East,1.3,Aotizhongxin,Sangat Buruk
34232,2017,Januari,25,7,156.0,156.0,33.0,100.0,3.8,25.0,-6.425,1030.0,-10.1,0.0,North-East,1.3,Aotizhongxin,Sangat Buruk
34233,2017,Januari,25,8,160.0,160.0,37.0,114.0,4.2,26.0,-6.1,1031.0,-10.3,0.0,North-East,1.6,Aotizhongxin,Sangat Buruk
34234,2017,Januari,25,9,154.0,154.0,48.0,117.0,4.1,49.0,-5.33333333333333,1030.66666666667,-10.6,0.0,North-East,1.6,Aotizhongxin,Sangat Buruk
34235,2017,Januari,25,10,164.0,164.0,61.0,114.0,4.2,30.0,-3.66666666666667,1030.5,-10.7,0.0,North-East,1.7,Aotizhongxin,Sangat Buruk
34236,2017,Januari,25,11,136.0,136.0,54.0,91.0,0.3,32.0,-1.625,1030.5,-12.3,0.0,North-East,2.2,Aotizhongxin,Sangat Buruk
34237,2017,Januari,25,12,143.0,143.0,47.0,83.0,2.8,44.0,-0.475,1029.25,-11.5,0.0,North-East,1.9,Aotizhongxin,Sangat Buruk
34238,2017,Januari,25,13,150.0,150.0,45.0,84.0,2.7,54.0,0.75,1028.5,-10.9,0.0,North-East,0.6,Aotizhongxin,Sangat Buruk
34240,2017,Januari,25,15,164.0,164.0,47.0,100.0,2.8,57.0,2.75,1025.75,-9.5,0.0,South-West,1.9,Aotizhongxin,Sangat Buruk
34241,2017,Januari,25,16,162.0,162.0,46.0,112.0,2.8,50.0,2.66666666666667,1025.0,-9.2,0.0,South-East,1.7,Aotizhongxin,Sangat Buruk
34242,2017,Januari,25,17,176.0,176.0,49.0,132.0,0.3,37.0,2.1,1025.0,-8.8,0.0,South-West,1.5,Aotizhongxin,Sangat Buruk
34243,2017,Januari,25,18,200.0,200.0,48.0,139.0,3.3,30.0,0.675,1025.0,-8.8,0.0,South-West,0.6,Aotizhongxin,Sangat Buruk
34248,2017,Januari,25,23,253.0,253.0,30.0,128.0,4.3,57.0,-4.825,1023.25,-8.7,0.0,North-East,1.0,Aotizhongxin,Sangat Buruk
34249,2017,Januari,26,0,260.0,260.0,22.0,122.0,4.3,57.0,-4.425,1022.75,-7.9,0.0,North-East,1.5,Aotizhongxin,Sangat Buruk
34250,2017,Januari,26,1,269.0,269.0,20.0,124.0,5.2,57.0,-3.95,1022.0,-7.3,0.0,North-East,1.3,Aotizhongxin,Sangat Buruk
34251,2017,Januari,26,2,295.0,295.0,22.0,120.0,5.4,57.0,-3.95,1021.25,-7.0,0.0,South-East,1.8,Aotizhongxin,Sangat Buruk
34252,2017,Januari,26,3,321.0,321.0,26.0,120.0,5.9,57.0,-3.125,1020.0,-6.5,0.0,North-East,1.1,Aotizhongxin,Sangat Buruk
34253,2017,Januari,26,4,326.0,326.0,28.0,121.0,0.6,57.0,-3.4,1019.5,-6.6,0.0,South-East,0.9,Aotizhongxin,Sangat Buruk
34254,2017,Januari,26,5,318.0,318.0,28.0,113.0,5.9,42.0,-3.525,1018.0,-6.6,0.0,North-East,0.9,Aotizhongxin,Sangat Buruk
34255,2017,Januari,26,6,288.0,288.0,32.0,114.0,5.4,37.0,-3.525,1017.25,-6.7,0.0,North-East,1.6,Aotizhongxin,Sangat Buruk
34256,2017,Januari,26,7,246.0,246.0,38.0,117.0,4.6,57.0,-3.425,1016.75,-6.5,0.0,North-East,1.9,Aotizhongxin,Sangat Buruk
34257,2017,Januari,26,8,238.0,238.0,44.0,120.0,4.3,29.0,-2.925,1017.0,-6.7,0.0,North-East,1.3,Aotizhongxin,Sangat Buruk
34258,2017,Januari,26,9,248.0,248.0,54.0,116.0,4.4,31.0,-2.575,1016.5,-6.9,0.0,North-East,1.6,Aotizhongxin,Sangat Buruk
34259,2017,Januari,26,10,262.0,262.0,59.0,109.0,4.3,34.0,-1.825,1016.75,-7.0,0.0,North-East,0.9,Aotizhongxin,Sangat Buruk
34260,2017,Januari,26,11,270.0,270.0,60.0,101.0,3.9,38.0,-0.98,1016.0,-6.9,0.0,North-East,1.8,Aotizhongxin,Sangat Buruk
34261,2017,Januari,26,12,259.0,259.0,71.0,108.0,4.0,57.0,-0.0666666666666667,1016.0,-7.0,0.0,North-East,1.5,Aotizhongxin,Sangat Buruk
34262,2017,Januari,26,13,209.0,209.0,72.0,93.0,3.3,57.0,1.95,1016.0,-8.1,0.0,North-West,1.8,Aotizhongxin,Sangat Buruk
34263,2017,Januari,26,14,96.0,148.0,34.0,40.0,1.3,59.0,5.9,1016.4,-9.6,0.0,North-West,3.5,Aotizhongxin,Sangat Buruk
34264,2017,Januari,26,15,51.0,75.0,18.0,27.0,0.8,71.0,8.375,1017.0,-10.3,0.0,North-East,3.5,Aotizhongxin,Sangat Buruk
34265,2017,Januari,26,16,8.0,64.0,5.0,10.0,0.3,87.0,9.16666666666667,1018.33333333333,-12.1,0.0,North-East,4.6,Aotizhongxin,Sangat Buruk
34266,2017,Januari,26,17,7.0,74.0,5.0,11.0,0.3,88.0,7.875,1020.0,-14.2,0.0,North-East,5.0,Aotizhongxin,Sangat Buruk
34267,2017,Januari,26,18,10.0,45.0,4.0,9.0,0.3,88.0,5.925,1022.0,-14.9,0.0,North-East,4.5,Aotizhongxin, Baik
34268,2017,Januari,26,19,9.0,11.0,5.0,12.0,0.3,88.0,4.325,1024.75,-15.2,0.0,North-East,3.0,Aotizhongxin, Baik
34269,2017,Januari,26,20,11.0,11.0,5.0,14.0,0.3,88.0,3.5,1026.25,-15.9,0.0,North-East,4.7,Aotizhongxin, Baik
34270,2017,Januari,26,21,7.0,7.0,4.0,13.0,0.3,88.0,2.575,1027.75,-16.9,0.0,North-East,4.4,Aotizhongxin, Baik
34271,2017,Januari,26,22,4.0,5.0,8.0,15.0,0.4,88.0,1.725,1028.25,-16.7,0.0,North-East,2.9,Aotizhongxin, Baik
34272,2017,Januari,26,23,10.0,10.0,11.0,16.0,0.4,88.0,-2.77555756156289e-17,1029.0,-16.6,0.0,North-West,1.4,Aotizhongxin, Baik
34273,2017,Januari,27,0,11.0,11.0,10.0,16.0,0.4,88.0,-1.275,1029.5,-15.8,0.0,North-East,1.5,Aotizhongxin, Baik
34275,2017,Januari,27,2,13.0,13.0,12.0,22.0,0.6,88.0,-1.85,1030.0,-15.5,0.0,North-West,0.8,Aotizhongxin,Sangat Buruk
34276,2017,Januari,27,3,10.0,10.0,9.0,20.0,0.4,88.0,-1.75,1030.0,-15.7,0.0,North-West,1.3,Aotizhongxin, Baik
34277,2017,Januari,27,4,6.0,6.0,7.0,12.0,0.3,88.0,-3.6,1029.75,-15.7,0.0,South-East,0.7,Aotizhongxin, Baik
34278,2017,Januari,27,5,9.0,9.0,8.0,12.0,0.3,73.0,-3.275,1029.0,-15.1,0.0,South-East,1.5,Aotizhongxin, Baik
34279,2017,Januari,27,6,11.0,11.0,12.0,16.0,0.4,67.0,-2.875,1029.0,-14.6,0.0,North-East,0.8,Aotizhongxin, Baik
34280,2017,Januari,27,7,11.0,11.0,12.0,27.0,0.5,55.0,-3.925,1029.0,-14.3,0.0,South-West,0.7,Aotizhongxin, Baik
34281,2017,Januari,27,8,11.0,11.0,13.0,25.0,0.5,53.0,-5.65,1029.0,-14.1,0.0,South-West,1.2,Aotizhongxin, Baik
34282,2017,Januari,27,9,15.0,20.0,16.0,48.0,0.6,32.0,-3.825,1030.0,-14.0,0.0,South-West,1.6,Aotizhongxin,Sangat Buruk
34283,2017,Januari,27,10,24.0,24.0,18.0,31.0,0.7,56.0,-0.9,1030.0,-14.9,0.0,South-West,3.9,Aotizhongxin,Sangat Buruk
34284,2017,Januari,27,11,28.0,40.0,22.0,24.0,0.7,69.0,0.8,1029.2,-15.5,0.0,South-West,5.3,Aotizhongxin,Sangat Buruk
34285,2017,Januari,27,12,37.0,51.0,22.0,17.0,0.6,84.0,1.6,1029.0,-15.4,0.0,South-West,5.1,Aotizhongxin,Sangat Buruk
34289,2017,Januari,27,16,53.0,81.0,19.0,19.0,0.6,102.0,3.575,1024.0,-16.8,0.0,South-West,4.0,Aotizhongxin,Sangat Buruk
34290,2017,Januari,27,17,58.0,71.0,20.0,22.0,0.7,103.0,2.64,1023.0,-16.5,0.0,South-West,4.2,Aotizhongxin,Sangat Buruk
34291,2017,Januari,27,18,61.0,87.0,21.0,34.0,0.8,87.0,1.43333333333333,1022.66666666667,-16.2,0.0,South-West,2.0,Aotizhongxin,Sangat Buruk
34292,2017,Januari,27,19,87.0,117.0,28.0,41.0,0.9,85.0,0.775,1023.0,-16.0,0.0,South-East,1.4,Aotizhongxin,Sangat Buruk
34293,2017,Januari,27,20,118.0,166.0,38.0,52.0,0.1,74.0,0.64,1023.0,-16.1,0.0,South-West,2.8,Aotizhongxin,Sangat Buruk
34294,2017,Januari,27,21,179.0,229.0,57.0,60.0,1.1,71.0,0.233333333333333,1022.33333333333,-15.8,0.0,South-East,2.2,Aotizhongxin,Sangat Buruk
34295,2017,Januari,27,22,240.0,315.0,72.0,74.0,1.2,63.0,0.6,1022.0,-15.8,0.0,South-East,1.8,Aotizhongxin,Sangat Buruk
34296,2017,Januari,27,23,278.0,329.0,76.0,73.0,1.4,68.0,0.575,1021.75,-15.7,0.0,South-West,1.4,Aotizhongxin,Sangat Buruk
34297,2017,Januari,28,0,305.0,377.0,88.0,75.0,1.6,68.0,-0.725,1021.0,-15.6,0.0,South-East,2.0,Aotizhongxin,Sangat Buruk
34298,2017,Januari,28,1,576.0,815.0,155.0,94.0,2.1,80.0,-0.525,1020.0,-15.7,0.0,North-West,0.8,Aotizhongxin,Sangat Buruk
34299,2017,Januari,28,2,641.0,773.0,161.0,95.0,2.6,82.0,-2.975,1020.0,-14.9,0.0,North-East,1.4,Aotizhongxin,Sangat Buruk
34300,2017,Januari,28,3,651.0,799.0,155.0,92.0,2.9,85.0,-4.0,1019.5,-14.5,0.0,North-East,1.5,Aotizhongxin,Sangat Buruk
34301,2017,Januari,28,4,682.0,815.0,159.0,93.0,0.3,103.0,-3.5,1019.0,-13.5,0.0,North-East,1.8,Aotizhongxin,Sangat Buruk
34302,2017,Januari,28,5,713.0,858.0,164.0,95.0,3.5,125.0,-3.275,1018.75,-12.2,0.0,North-East,2.0,Aotizhongxin,Sangat Buruk
34303,2017,Januari,28,6,697.0,754.0,146.0,92.0,3.6,110.0,-3.15,1018.0,-11.8,0.0,North-East,1.7,Aotizhongxin,Sangat Buruk
34304,2017,Januari,28,7,462.0,491.0,104.0,83.0,2.8,66.0,-2.8,1018.0,-11.1,0.0,North-East,1.8,Aotizhongxin,Sangat Buruk
34305,2017,Januari,28,8,383.0,442.0,91.0,81.0,2.7,56.0,-2.575,1018.0,-10.6,0.0,North-East,1.3,Aotizhongxin,Sangat Buruk
34306,2017,Januari,28,9,374.0,397.0,87.0,78.0,2.6,54.0,-2.125,1018.0,-10.1,0.0,North-East,1.0,Aotizhongxin,Sangat Buruk
34307,2017,Januari,28,10,323.0,357.0,85.0,77.0,2.4,49.0,-1.75,1018.0,-9.5,0.0,North-East,1.4,Aotizhongxin,Sangat Buruk
34308,2017,Januari,28,11,257.0,271.0,82.0,73.0,2.2,44.0,-1.3,1018.6,-8.7,0.0,North-East,1.3,Aotizhongxin,Sangat Buruk
34309,2017,Januari,28,12,249.0,282.0,89.0,65.0,2.3,54.0,-0.533333333333333,1018.0,-8.2,0.0,North-East,2.4,Aotizhongxin,Sangat Buruk
34310,2017,Januari,28,13,244.0,252.0,96.0,63.0,2.3,60.0,0.3,1017.25,-8.5,0.0,North-East,1.6,Aotizhongxin,Sangat Buruk
34311,2017,Januari,28,14,238.0,249.0,90.0,60.0,2.4,65.0,1.12,1016.2,-8.8,0.0,North-East,1.7,Aotizhongxin,Sangat Buruk
34312,2017,Januari,28,15,242.0,256.0,84.0,72.0,2.5,62.0,1.6,1016.0,-8.4,0.0,North-East,2.3,Aotizhongxin,Sangat Buruk
34313,2017,Januari,28,16,243.0,260.0,81.0,80.0,2.6,59.0,1.85,1016.0,-8.5,0.0,North-East,1.8,Aotizhongxin,Sangat Buruk
34314,2017,Januari,28,17,247.0,267.0,73.0,75.0,2.9,59.0,1.7,1016.0,-7.9,0.0,North-East,1.3,Aotizhongxin,Sangat Buruk
34316,2017,Januari,28,19,243.0,260.0,54.0,83.0,0.3,47.0,-1.45,1017.0,-8.2,0.0,North-East,0.9,Aotizhongxin,Sangat Buruk
34317,2017,Januari,28,20,242.0,269.0,42.0,93.0,3.2,35.0,-2.0,1017.0,-8.0,0.0,North-East,1.5,Aotizhongxin,Sangat Buruk
34318,2017,Januari,28,21,258.0,287.0,55.0,100.0,0.4,38.0,-2.175,1017.5,-7.2,0.0,North-East,1.2,Aotizhongxin,Sangat Buruk
34319,2017,Januari,28,22,273.0,300.0,61.0,102.0,4.6,40.0,-2.85,1018.0,-6.7,0.0,North-East,0.7,Aotizhongxin,Sangat Buruk
34320,2017,Januari,28,23,307.0,347.0,84.0,107.0,0.5,45.0,-3.575,1018.25,-6.7,0.0,North-East,1.2,Aotizhongxin,Sangat Buruk
34321,2017,Januari,29,0,297.0,312.0,100.0,104.0,4.2,42.0,-3.525,1018.0,-6.5,0.0,North-East,1.2,Aotizhongxin,Sangat Buruk
34322,2017,Januari,29,1,292.0,314.0,95.0,102.0,4.3,42.0,-2.825,1018.25,-5.4,0.0,North-East,1.2,Aotizhongxin,Sangat Buruk
34323,2017,Januari,29,2,203.0,203.0,60.0,70.0,3.7,42.0,-1.975,1019.0,-4.5,0.0,North-East,3.3,Aotizhongxin,Sangat Buruk
34324,2017,Januari,29,3,11.0,17.0,10.0,7.0,0.3,72.0,0.25,1019.0,-9.4,0.0,North-East,4.4,Aotizhongxin, Baik
34325,2017,Januari,29,4,3.0,51.0,6.0,4.0,0.3,125.0,1.15,1019.5,-16.6,0.0,North-East,5.4,Aotizhongxin,Sangat Buruk
34326,2017,Januari,29,5,9.0,50.0,5.0,5.0,0.2,77.0,0.875,1020.75,-17.5,0.0,North-East,3.2,Aotizhongxin, Baik
34327,2017,Januari,29,6,9.0,63.0,3.0,5.0,0.2,81.0,0.3,1021.75,-20.4,0.0,North-East,7.2,Aotizhongxin,Sangat Buruk
34328,2017,Januari,29,7,10.0,102.0,4.0,6.0,0.2,79.0,-0.875,1023.25,-22.9,0.0,North-West,6.6,Aotizhongxin,Sangat Buruk
34329,2017,Januari,29,8,10.0,75.0,5.0,8.0,0.2,75.0,-2.425,1024.25,-22.2,0.0,North-West,3.9,Aotizhongxin,Sangat Buruk
34330,2017,Januari,29,9,11.0,77.0,5.0,10.0,0.3,70.0,-2.975,1025.5,-21.5,0.0,North,7.5,Aotizhongxin,Sangat Buruk
34331,2017,Januari,29,10,10.0,64.0,4.0,8.0,0.3,72.0,-3.375,1026.0,-21.6,0.0,North-West,4.9,Aotizhongxin,Sangat Buruk
34332,2017,Januari,29,11,12.0,66.0,5.0,7.0,0.3,75.0,-3.2,1026.0,-21.7,0.0,North-West,5.9,Aotizhongxin,Sangat Buruk
34333,2017,Januari,29,12,7.0,73.0,5.0,7.0,0.3,76.0,-2.45,1026.0,-21.6,0.0,North-West,6.8,Aotizhongxin,Sangat Buruk
34334,2017,Januari,29,13,15.0,50.0,5.0,7.0,0.3,77.0,-1.95,1025.5,-21.8,0.0,North-West,5.4,Aotizhongxin,Sangat Buruk
34336,2017,Januari,29,15,8.0,47.0,5.0,6.0,0.3,81.0,-0.533333333333333,1025.66666666667,-22.0,0.0,North-West,3.6,Aotizhongxin, Baik
34337,2017,Januari,29,16,13.0,35.0,5.0,7.0,0.3,82.0,-0.6,1026.5,-21.4,0.0,North-West,5.7,Aotizhongxin,Sangat Buruk
34338,2017,Januari,29,17,11.0,33.0,5.0,8.0,0.3,81.0,-0.55,1027.25,-21.4,0.0,North-East,3.1,Aotizhongxin, Baik
34339,2017,Januari,29,18,11.0,40.0,5.0,8.0,0.3,81.0,-1.375,1028.25,-21.2,0.0,North-East,3.1,Aotizhongxin, Baik
34340,2017,Januari,29,19,3.0,11.0,3.0,7.0,0.2,82.0,-1.95,1029.25,-21.4,0.0,North-East,4.5,Aotizhongxin, Baik
34341,2017,Januari,29,20,8.0,10.0,3.0,8.0,0.2,79.0,-1.9,1030.25,-21.1,0.0,North-West,2.1,Aotizhongxin, Baik
34342,2017,Januari,29,21,9.0,11.0,2.0,7.0,0.2,79.0,-2.525,1031.25,-22.5,0.0,North-West,4.4,Aotizhongxin, Baik
34343,2017,Januari,29,22,7.0,16.0,4.0,11.0,0.3,75.0,-2.925,1032.25,-23.7,0.0,North-West,5.5,Aotizhongxin, Baik
34344,2017,Januari,29,23,10.0,20.0,8.0,13.0,0.4,72.0,-3.325,1033.0,-23.9,0.0,North-West,4.7,Aotizhongxin, Baik
34345,2017,Januari,30,0,8.0,19.0,6.0,11.0,0.4,72.0,-3.625,1033.75,-24.6,0.0,North-West,4.4,Aotizhongxin, Baik
34346,2017,Januari,30,1,9.0,16.0,6.0,11.0,0.4,70.0,-4.175,1034.0,-24.9,0.0,North-West,3.7,Aotizhongxin, Baik
34347,2017,Januari,30,2,7.0,14.0,9.0,8.0,0.4,71.0,-4.725,1034.25,-24.9,0.0,North-West,3.5,Aotizhongxin, Baik
34348,2017,Januari,30,3,9.0,9.0,9.0,8.0,0.4,71.0,-5.125,1035.0,-25.2,0.0,North-East,3.2,Aotizhongxin, Baik
34349,2017,Januari,30,4,8.0,8.0,11.0,9.0,0.4,82.0,-5.375,1035.0,-25.4,0.0,North-East,2.7,Aotizhongxin, Baik
34350,2017,Januari,30,5,5.0,6.0,11.0,10.0,0.4,69.0,-5.575,1035.0,-25.6,0.0,North-East,2.8,Aotizhongxin, Baik
34351,2017,Januari,30,6,7.0,7.0,11.0,12.0,0.4,68.0,-5.9,1035.0,-25.5,0.0,North-East,2.3,Aotizhongxin, Baik
34352,2017,Januari,30,7,9.0,9.0,13.0,18.0,0.4,63.0,-6.925,1035.0,-24.9,0.0,North-East,1.7,Aotizhongxin, Baik
34353,2017,Januari,30,8,8.0,13.0,12.0,16.0,0.4,65.0,-6.9,1035.6,-24.6,0.0,North-North-East,2.1,Aotizhongxin, Baik
34354,2017,Januari,30,9,6.0,15.0,13.0,15.0,0.4,67.0,-5.3,1036.5,-24.3,0.0,North-East,2.0,Aotizhongxin, Baik
34355,2017,Januari,30,10,12.0,12.0,12.0,13.0,0.4,71.0,-3.4,1036.6,-24.4,0.0,North-North-East,1.6,Aotizhongxin, Baik
34356,2017,Januari,30,11,4.0,5.0,6.0,8.0,0.3,76.0,-1.6,1035.6,-24.9,0.0,North,2.0,Aotizhongxin, Baik
34357,2017,Januari,30,12,4.0,5.0,7.0,8.0,0.3,77.0,-1.1,1033.8,-26.1,0.0,North-North-West,2.8,Aotizhongxin, Baik
34358,2017,Januari,30,13,3.0,5.0,7.0,10.0,0.3,79.0,0.2,1032.5,-26.9,0.0,West-North-West,1.9,Aotizhongxin, Baik
34359,2017,Januari,30,14,8.0,8.0,6.0,12.0,0.4,79.0,1.6,1031.3,-26.8,0.0,West,1.3,Aotizhongxin, Baik
34360,2017,Januari,30,15,9.0,13.0,11.0,22.0,0.4,71.0,1.9,1030.8,-27.8,0.0,South-South-West,2.4,Aotizhongxin, Baik
34361,2017,Januari,30,16,9.0,9.0,9.0,19.0,0.4,78.0,1.8,1030.2,-29.1,0.0,South,2.3,Aotizhongxin, Baik
34362,2017,Januari,30,17,35.0,65.0,16.0,21.0,0.5,101.0,0.8,1029.9,-31.3,0.0,South-West,3.4,Aotizhongxin,Sangat Buruk
34363,2017,Januari,30,18,126.0,130.0,28.0,43.0,0.9,133.0,-0.1,1029.7,-28.2,0.0,South,1.5,Aotizhongxin,Sangat Buruk
34364,2017,Januari,30,19,71.0,71.0,16.0,39.0,0.7,98.0,0.1,1029.7,-28.0,0.0,South-South-West,2.2,Aotizhongxin,Sangat Buruk
34365,2017,Januari,30,20,64.0,66.0,22.0,32.0,0.7,94.0,0.0,1029.3,-28.1,0.0,South-South-West,2.8,Aotizhongxin,Sangat Buruk
34366,2017,Januari,30,21,57.0,64.0,30.0,29.0,0.7,90.0,-0.2,1028.9,-27.2,0.0,South-West,3.7,Aotizhongxin,Sangat Buruk
34367,2017,Januari,30,22,59.0,66.0,32.0,34.0,0.8,84.0,-0.4,1028.1,-27.4,0.0,South-West,3.1,Aotizhongxin,Sangat Buruk
34368,2017,Januari,30,23,70.0,82.0,42.0,41.0,0.9,76.0,-0.4,1028.3,-26.4,0.0,South-West,3.3,Aotizhongxin,Sangat Buruk
34369,2017,Januari,31,0,70.0,75.0,34.0,36.0,0.9,79.0,-0.7,1027.9,-25.8,0.0,West-South-West,2.7,Aotizhongxin,Sangat Buruk
34370,2017,Januari,31,1,78.0,86.0,38.0,36.0,0.1,78.0,-1.1,1027.6,-26.1,0.0,South-West,3.4,Aotizhongxin,Sangat Buruk
34371,2017,Januari,31,2,86.0,92.0,35.0,39.0,1.1,74.0,-1.5,1027.3,-25.6,0.0,West-South-West,3.1,Aotizhongxin,Sangat Buruk
34372,2017,Januari,31,3,95.0,95.0,34.0,46.0,1.2,65.0,-1.7,1026.8,-25.0,0.0,West-South-West,2.2,Aotizhongxin,Sangat Buruk
34373,2017,Januari,31,4,98.0,98.0,32.0,42.0,1.2,133.0,-1.8,1025.8,-24.4,0.0,South-West,1.5,Aotizhongxin,Sangat Buruk
34374,2017,Januari,31,5,104.0,104.0,34.0,65.0,1.7,46.0,-1.6,1025.5,-23.5,0.0,West-South-West,1.2,Aotizhongxin,Sangat Buruk
34375,2017,Januari,31,6,86.0,93.0,38.0,83.0,2.1,25.0,-2.5,1025.0,-21.4,0.0,East-North-East,1.2,Aotizhongxin,Sangat Buruk
34376,2017,Januari,31,7,94.0,94.0,34.0,81.0,2.1,26.0,-2.8,1025.1,-21.1,0.0,North-East,1.3,Aotizhongxin,Sangat Buruk
34377,2017,Januari,31,8,93.0,103.0,40.0,83.0,2.4,27.0,-3.1,1025.3,-20.4,0.0,East-North-East,1.0,Aotizhongxin,Sangat Buruk
34378,2017,Januari,31,9,100.0,100.0,45.0,70.0,2.4,39.0,-1.0,1025.2,-20.1,0.0,South-West,0.5,Aotizhongxin,Sangat Buruk
34379,2017,Januari,31,10,85.0,85.0,45.0,54.0,1.9,56.0,0.4,1025.1,-24.1,0.0,West-North-West,1.3,Aotizhongxin,Sangat Buruk
34380,2017,Januari,31,11,81.0,90.0,44.0,48.0,1.7,67.0,1.5,1025.1,-23.2,0.0,South-West,1.6,Aotizhongxin,Sangat Buruk
34381,2017,Januari,31,12,79.0,79.0,42.0,55.0,1.7,66.0,2.7,1024.1,-22.2,0.0,West-North-West,1.5,Aotizhongxin,Sangat Buruk
34382,2017,Januari,31,13,68.0,68.0,35.0,52.0,1.5,71.0,4.3,1022.7,-22.7,0.0,South-West,1.2,Aotizhongxin,Sangat Buruk
34383,2017,Januari,31,14,50.0,50.0,26.0,39.0,1.1,81.0,5.1,1021.9,-23.0,0.0,West-South-West,1.4,Aotizhongxin,Sangat Buruk
34384,2017,Januari,31,15,55.0,55.0,24.0,48.0,1.1,75.0,6.1,1021.5,-22.3,0.0,South-South-East,1.2,Aotizhongxin,Sangat Buruk
34385,2017,Januari,31,16,72.0,76.0,32.0,68.0,1.3,66.0,5.4,1021.6,-22.8,0.0,West-South-West,2.3,Aotizhongxin,Sangat Buruk
34386,2017,Januari,31,17,80.0,80.0,38.0,69.0,1.2,68.0,4.1,1022.4,-22.9,0.0,West-South-West,2.6,Aotizhongxin,Sangat Buruk
34387,2017,Januari,31,18,72.0,85.0,24.0,62.0,1.2,79.0,3.1,1023.3,-21.9,0.0,West-South-West,2.6,Aotizhongxin,Sangat Buruk
34388,2017,Januari,31,19,91.0,101.0,36.0,75.0,1.4,75.0,1.0,1024.2,-20.7,0.0,West-South-West,1.8,Aotizhongxin,Sangat Buruk
34389,2017,Januari,31,20,73.0,73.0,30.0,88.0,1.5,46.0,-0.6,1025.2,-19.2,0.0,North-West,0.9,Aotizhongxin,Sangat Buruk
34390,2017,Januari,31,21,24.0,24.0,13.0,27.0,0.7,76.0,1.9,1026.4,-22.1,0.0,North-North-East,1.7,Aotizhongxin,Sangat Buruk
